Cód. Negocio;Tipo Part. <sup>1<sup/>;Cons. id Part.;Núm. unidades;Valor unidad para las operaciones del día t;Valor fondo al cierre del día t;Núm. Invers.;Rentab. dia;Rentab. mes;Rentab. sem;Rentab. año
59738;8;3;6,951,228.17;$14,445.89;$100,389,062,560.71;2985;867.04407;63.40431;91.92726;28.631495
59740;8;3;6,729,430.33;$28,904.87;$193,884,919,960.72;4880;155.58966;14.589105;10.084489;-6.449345
59740;8;1;71;$10,227.16;$726,128.10;1;161.9808;0;0;0
59740;8;2;736,140.77;$11,914.36;$8,770,646,629.77;1;159.57477;16.101658;11.538169;-5.24473
59741;8;2;125,070.75;$12,038.71;$1,505,690,938.16;1;39.34863;6.42073;15.499467;12.254775
59741;8;3;10,709,309.93;$16,924.80;$181,010,513,761.23;2330;38.42679;5.655595;14.6833;11.469905
63301;8;1;39.908;$10,433.12;$416,360.41;1;529.93616;57.58151;0;0
63301;8;2;53,122.76;$13,189.96;$212,447,756.61;1;527.79755;56.774845;34.847816;25.799976
63301;8;3;8,225,114.21;$19,804.66;$163,022,304,670.16;3363;519.72687;54.711166;33.096584;24.164743
70843;5;25;1,257,748.62;$14,977.12;$18,837,455,972.66;12;27.72469;11.512491;15.153657;15.138931
70843;5;24;3,383,061.86;$14,894.45;$50,572,024,103.35;1098;27.44802;11.270532;14.902569;14.888752
93625;8;1;10;$10,109.30;$101,092.98;1;84.383705;0;0;0
93625;8;2;0;$10,000.00;$0.00;0;-100;-90.72319;-19.252678;-4.843878
93625;8;3;5,498,367.83;$12,293.78;$67,750,800,275.96;1940;80.401566;11.688789;18.725073;14.506824
114986;8;1;930,804.58;$10,023.61;$9,330,025,131.41;307;-49.86539;-2.391685;0.97036;0
118693;8;1;200.901;$10,164.73;$2,042,102.11;2;155.26721;21.590616;0;0
44227;8;0;4,577,068.68;$4,680.34;$21,422,233,228.09;7;0.524227;-52.583138;-45.221992;-30.157665
17653;8;1;36,379,475.95;$19,448.20;$689,138,163,650.15;278;16.93324;13.481775;13.573871;13.57658
11627;8;2;7,620,449.97;$47,844.14;$363,427,433,937.59;3272;18.074902;13.443108;13.241679;13.345139
115726;7;99;4,000;$10,147.24;$40,588,944.60;1;57.128258;36.05716;2.779128;0
115726;7;98;40;$10,126.94;$405,077.67;1;56.50852;35.521255;2.373968;0
115726;8;0;35,960;$10,157.43;$365,261,188.30;1;57.439514;36.326763;2.982943;0
115734;8;3;19,800;$10,424.58;$206,406,677.65;1;47.567562;6.541823;8.495584;0
115734;8;4;52,000;$10,437.63;$542,757,003.91;1;47.93209;6.805241;8.76382;0
115734;8;6;70,140.13;$10,471.21;$1,431,451,791.64;5;49.55759;7.979887;0;0
115734;8;2;2,200;$10,419.37;$22,922,616.78;1;47.42225;6.436816;8.38866;0
115734;8;5;125,972;$10,463.89;$1,318,157,237.44;1;48.66656;7.335996;9.30428;0
115734;8;1;28;$10,414.14;$291,595.99;1;47.27451;6.330318;8.281364;0
115735;8;7;40;$10,236.28;$409,451.29;1;43.492485;39.722;4.605283;0
115735;8;9;94,457.44;$10,267.18;$969,811,343.41;2;44.344223;40.55143;5.229141;0
115735;8;8;4,000;$10,256.89;$41,027,556.48;1;44.05924;40.273903;5.021199;0
115736;8;11;4,000;$10,502.08;$42,008,310.01;1;91.56701;50.21374;10.120097;0
115736;8;12;93,136.47;$10,512.59;$979,105,527.81;2;91.944954;50.510292;10.337677;0
115736;8;10;49.756;$10,481.07;$521,498.51;2;90.81554;49.624287;9.685927;0
115738;8;13;40;$10,761.02;$430,440.69;1;733.0872;65.74443;15.642145;0
115738;8;14;4,000;$10,782.48;$43,129,923.76;1;736.3485;66.39655;16.097662;0
115738;8;15;35,960;$10,793.26;$388,125,693.38;1;737.99023;66.72463;16.326796;0
115741;8;17;4,000;$10,987.01;$43,948,040.80;1;1244.1711;76.799904;20.558273;0
115741;8;16;40;$10,965.16;$438,606.20;1;1238.9279;76.10759;20.085587;0
115741;8;18;35,960;$10,997.98;$395,487,494.36;1;1246.8036;77.148094;20.795954;0
75122;8;5;17,515,987.31;$13,658.05;$239,234,316,856.93;4;-57.574406;0.533578;-29.718035;-19.301378
116425;8;21;15,438,821.02;$10,812.60;$166,933,850,960.39;4;0;60.05578;0;0
117185;8;25;37,465,247.87;$10,414.79;$390,192,640,014.75;3;0;54.72652;0;0
58347;5;3;438,253.19;$10,826.74;$5,344,852,930.67;3;13.799583;12.605452;12.642123;0
58347;6;1;1,139,983.40;$13,719.45;$15,824,092,696.60;1;12.450614;11.270598;11.306792;11.941668
58347;5;1;146,879,295.61;$23,634.31;$3,406,082,794,711.89;18903;12.450646;11.270599;11.30681;11.941726
58347;5;2;21,622,116.10;$10,546.64;$310,419,899,644.90;4;12.896713;11.712026;0;0
59076;5;3;800,300.24;$10,365.28;$12,512,706,951.10;19;15.763927;16.21418;0;0
59076;6;1;101,820.40;$14,464.27;$1,472,758,006.05;1;14.391732;14.836666;17.172329;16.05503
59076;5;1;9,554,126.23;$30,026.76;$285,000,610,799.57;2288;14.391733;14.836666;17.172329;16.05503
59078;5;1;2,146,295.05;$23,583.98;$51,049,290,475.86;824;-10.40643;0.286678;26.004402;20.356028
59078;6;1;17,766.46;$11,312.27;$200,979,023.57;1;-10.406431;0.286668;26.004366;20.35602
59079;5;3;25,000;$9,972.56;$249,313,979.39;1;-63.171017;0;0;0
59079;5;1;3,078,738.80;$9,868.55;$30,364,572,576.01;1250;-63.895157;-15.961816;26.540043;8.833235
59079;6;1;80,194.57;$8,883.18;$712,382,949.83;1;-63.895153;-15.961816;26.540045;8.833235
78886;5;2;68,294.50;$10,033.16;$685,209,945.07;2;28.623343;0;0;0
78886;5;1;10,512,483.54;$13,421.74;$141,233,013,297.17;1138;26.72373;14.34883;16.662102;17.479588
78888;5;1;1,465,803.33;$12,635.71;$18,522,110,876.54;372;11.848436;17.416384;13.290596;-0.371489
95356;5;1;3,099,190.53;$12,953.23;$40,103,406,552.23;728;13.868008;14.345542;12.27221;11.531611
95356;5;2;100,000;$11,321.65;$1,132,165,195.43;1;15.916895;16.403002;14.292461;0
95356;5;3;2,000,000;$11,055.16;$22,110,322,736.60;1;14.204459;14.683399;12.603957;0
105192;5;1;5,366,878.01;$11,247.43;$60,363,590,486.31;963;2297.6338;49.501377;30.052916;23.975603
108266;5;1;685,992.79;$8,400.87;$5,762,933,150.64;90;-62.721462;-9.060239;-2.6986;-14.3269
113657;5;1;313,586.26;$10,463.66;$3,281,260,625.35;16;17.261776;12.53567;13.832907;0
113658;5;1;4,343,466.40;$11,076.83;$48,289,250,597.05;247;10.526312;12.679179;15.592179;0
116353;5;1;1,281,378.61;$10,939.83;$14,018,060,327.80;288;1549.494;247.63016;0;0
116353;5;2;1,263,100;$10,992.58;$13,884,722,702.56;1;1574.0458;252.82681;0;0
63935;8;0;29,257.49;$253,222.20;$7,408,645,025.34;2;-4.882561;4.212254;11.815761;11.810871
66082;8;0;77,872,464;$12,999.30;$1,012,287,638,712.98;4303;8.232697;9.956139;6.618586;8.825481
58703;8;0;10,012,126.27;$35,188.22;$352,308,910,075.36;3;0.001984;-58.09979;14.72184;24.195152
58946;8;0;242,305.50;$4,556.31;$1,104,019,787.01;3;-40.71111;-12.475287;-4.850919;-54.593243
58948;8;0;673,337.77;$11,745.31;$7,908,561,822.35;5;-65.19413;-18.378431;-24.015379;-31.98066
58954;8;0;188,202.04;$38,559.31;$7,256,940,416.67;6;-66.293755;-13.774959;6.181051;-20.879667
58957;8;0;1,223,302.75;$14,826.03;$18,136,723,538.65;14;0.092393;-55.708584;-9.295162;4.055957
58958;8;0;79,402.25;$10,135.33;$804,768,280.23;1;0.293776;-66.75249;-12.930137;2.608907
59002;8;0;7,099,482.71;$4,057.80;$28,808,303,036.59;5;-68.169426;-14.662836;-13.789524;-30.7729
59008;8;0;1,694,615.83;$7,581.60;$12,847,901,807.75;2;-31.36045;-20.99271;-34.686184;-27.054796
59009;8;0;496,952.97;$7,263.33;$3,609,534,462.34;1;-28.839708;-20.906504;-34.962917;-27.015852
59012;8;0;12,207,494.47;$1,142.30;$13,944,679,550.76;3;0.036433;-2.451411;-85.619865;-58.537926
59014;8;0;491,622.90;$9,771.41;$4,803,847,894.90;1;-31.828604;-20.103409;-33.67567;-26.671154
59143;8;0;33,038.63;$6,257.49;$206,738,835.51;1;0.3987;-1.074737;23.779076;-1.973421
59144;8;0;4,487,698.67;$4,636.32;$20,806,424,567.33;2;0.400432;-7.449582;18.161587;-6.198773
65731;8;0;7,473,430.21;$13,486.52;$100,790,592,312.32;7;-44.94828;-7.88752;-0.103281;-3.550828
65733;8;0;6,492,304.13;$6,620.32;$42,981,157,143.43;1;-67.42618;-13.170874;31.246288;-20.843866
65734;8;0;4,490,942.59;$32,905.55;$147,776,949,738.55;1;-0.956784;1.822444;19.427284;33.30313
72899;8;1;53,680.98;$27,585.68;$1,480,826,305.05;1;0.83198;-0.145783;22.185213;18.234257
72899;5;1;7,934,854.65;$24,473.94;$194,197,143,155.45;4;0.83198;-1.215957;21.052223;17.131903
72904;8;0;391,685.99;$14,136.19;$5,536,948,328.68;2;0.426217;9.504537;-24.074537;-6.236759
72905;8;0;52,603,911,640.66;$1.54;$81,206,053,267.45;1;0.236721;51.160847;0.951058;1.191141
72906;8;0;686,131.46;$14,486.28;$9,939,489,460.51;2;0.186036;10.497556;-25.258394;-6.63087
76407;8;0;173,074,088.19;$7,386.16;$1,278,353,575,923.92;1;0.19206;6.840795;21.64368;12.900784
77049;8;0;6,678,468.08;$6,541.28;$43,685,736,058.94;1;0.008019;-20.84444;17.392153;-2.844936
77050;8;0;5,392,273.10;$2,909.46;$15,688,581,028.28;1;0.010401;5.261753;1.000327;-9.825362
90025;5;1;8,979,423.76;$15,573.50;$139,841,078,822.13;15;-66.43626;-13.380189;19.26857;-4.340525
90025;5;2;617,397.24;$11,453.63;$7,071,437,558.82;3;-66.43626;-13.754939;16.119797;-5.604809
102495;8;2;3,748.55;$13,881.85;$52,036,830.53;1;0.270549;17.0265;14.722033;16.069326
102495;8;1;3,029,223.16;$13,838.39;$41,919,563,364.18;1;0.270553;16.606594;14.639451;15.882609
102495;8;3;1,442,816.46;$13,891.37;$20,042,696,110.17;2;0.270553;17.076956;14.725762;16.08001
114910;5;1;39,685.36;$3,625.38;$143,874,552.03;3;4.659137;-97.966576;0;0
114910;5;2;314.645;$8,399.28;$2,642,790.13;2;4.6591;-60.470383;0;0
98186;5;2;10,011,318.25;$12,689.07;$153,605,757,723.54;220;23.296783;13.320924;13.648486;13.186118
98186;5;1;5,795,164.53;$12,556.48;$73,237,471,038.25;426;22.808746;12.87227;13.198245;12.73791
58756;8;4;2,210,468.62;$13,114.13;$28,988,374,114.00;5;15.167928;13.254256;14.063635;14.135475
58756;8;1;168,224,782.89;$12,610.81;$2,029,346,170,658.08;339;13.680983;11.791949;12.590906;12.661821
58756;8;0;191,899,916.14;$5,519.40;$1,077,959,571,541.93;7501;13.453929;11.568656;12.366022;12.436795
58756;8;2;37,032,841.66;$12,749.92;$466,732,552,725.14;9;14.022417;12.127724;12.929074;13.000202
58756;8;3;28,060,058.85;$12,820.05;$483,160,161,487.24;96;14.193516;12.295989;13.098538;13.169772
58883;8;1;2,751,567.42;$13,324.85;$37,564,213,529.26;4;34.365086;13.978886;17.160385;17.976128
58883;8;0;21,063,930.02;$40,610.50;$860,544,651,903.06;4248;32.366215;12.28253;15.416809;16.220444
58883;8;2;825,522.84;$12,812.30;$10,576,850,338.52;12;33.029186;12.845166;15.995107;16.802757
58897;8;0;13,559,797.79;$17,625.94;$239,795,274,084.45;880;59.679024;8.780739;17.039558;18.956512
58897;8;1;1,345,588.31;$12,354.55;$16,624,132,463.20;3;62.089096;10.424334;18.807583;20.753414
58918;8;1;126,776.64;$11,446.88;$1,451,196,766.76;1;582.7038;40.474068;23.944374;3.672208
58918;8;0;1,726,490.20;$24,291.77;$41,868,879,934.44;306;569.25525;37.694946;21.491419;1.619454
58921;8;0;2,213,040.38;$15,324.77;$33,911,339,389.68;183;79.32704;16.280973;18.744547;12.066072
58921;8;1;114,354.10;$10,694.16;$1,222,921,222.70;1;82.0328;18.037567;20.538261;13.759172
58927;8;0;542,881.08;$18,036.46;$9,791,652,922.08;2;27.633343;13.77997;16.448275;15.861738
58928;8;0;229,219.10;$18,376.36;$4,212,212,686.59;2;16.44;9.034434;18.104206;9.695821
59105;8;2;49,081.13;$12,371.90;$607,226,641.02;2;249.09064;43.283344;75.68401;0
59105;8;1;372,380.48;$14,981.76;$5,578,913,862.48;2;251.8849;44.433105;77.092964;18.216743
59105;8;0;4,215,913.52;$16,741.43;$70,557,485,078.12;1528;244.94066;41.575787;73.59153;15.876805
67066;8;18;88,418.35;$11,532.25;$1,019,662,846.97;1;48.699585;17.973133;19.777445;15.885913
67066;8;17;1,107,646.59;$14,295.88;$15,822,410,879.91;119;46.488075;16.217495;17.995026;14.161251
83314;8;0;7,712,980.51;$15,766.28;$121,605,006,616.41;305;10.406233;14.06631;14.773438;15.064496
93197;5;4;44,164,737.05;$6,500.43;$309,063,884,739.28;46;18.051989;12.293845;13.281184;13.680111
93197;5;6;10,822,700.08;$6,708.85;$77,563,955,116.96;54;18.584175;12.800142;13.79192;14.19264
93197;5;5;6,259,444.48;$10,109.34;$56,236,411,794.30;1;18.406515;12.631123;0;0
93197;5;1;74,255,849.75;$6,332.53;$470,346,375,992.79;7754;17.81623;12.069552;13.054925;13.453043
93197;5;7;8,316,698.54;$15,608.42;$146,410,493,461.07;29;19.59595;13.762699;14.762918;15.167047
93198;8;0;3,271,543.22;$11,769.63;$38,511,366,241.15;241;-63.088417;-7.394133;-0.745803;-12.875221
93223;8;0;635,654.15;$15,468.16;$9,832,401,427.04;288;116.02574;12.400789;23.556353;11.708329
93229;8;1;27,804.24;$14,204.51;$394,945,535.61;1;15.206021;16.025164;16.00603;16.994535
93229;8;0;3,527,782.24;$29,425.42;$103,831,340,792.96;868;12.925601;13.728575;13.70982;14.678812
99106;8;0;373,541.99;$10,576.09;$3,950,612,028.81;68;424.42648;-12.959508;13.046177;-2.995712
109932;8;1;4,997,796.61;$12,222.40;$61,085,065,811.77;312;9.053608;13.022125;13.469832;14.089937
110574;8;1;145,424.71;$5,247.17;$763,067,713.48;3;1611.3545;-3.605812;5.363528;-5.44594
110574;8;2;255,982.02;$8,299.66;$2,121,688,935.21;23;1577.7266;-5.514815;3.277318;-7.318661
112342;8;1;878,557.32;$12,575.98;$11,048,717,011.65;62;13.998542;14.091496;15.187757;15.43478
112342;8;2;50,516.17;$11,593.15;$585,641,406.10;1;14.971299;15.065042;16.170631;0
59501;8;0;59,950,788.19;$34,010.99;$2,038,985,664,905.01;1796;39.255024;33.27368;9.694183;-0.6224
59523;8;0;14,868,345.21;$24,130.22;$358,776,386,556.90;2;-11.910457;-1.951403;157.49384;42.33245
59950;8;0;62,039.39;$121,203.28;$7,519,377,817.76;1;-45.71108;-4.224616;-0.925848;-8.728588
61112;8;3;426,566.49;$471,058.96;$200,937,964,749.94;3;19.77161;17.68656;13.55433;15.960254
61112;8;2;661,928.67;$296,996.26;$196,590,340,911.71;1;20.224695;18.088388;13.42999;15.887585
61112;8;1;10,789,285.60;$129,581.55;$1,398,092,363,566.18;16;20.698435;18.508476;13.299165;15.810373
71846;8;4;7.735;$4,210,150.75;$32,564,783.46;0;1059.0304;907.9558;403.5167;261.99664
71846;8;3;3.46;$60,843,515.60;$210,499,398.28;3;810.5609;936.65924;544.6543;612.65643
71846;8;1;2.762;$40,136,275.32;$110,861,048.24;1;961.77124;757.35913;472.98328;306.445
93231;8;0;5,069,364.95;$8,522.03;$43,201,275,739.71;100;-0.110774;-0.11836;-28.046791;-24.652676
93253;8;0;2,726,268.69;$19,983.76;$54,481,092,062.99;39;10.73316;10.105405;9.192678;-1.831656
102266;8;4;426,409.08;$15,126.60;$6,450,120,429.16;3;31.232834;30.228622;22.53911;-66.8836
102266;8;3;2,253,451.18;$14,540.13;$32,765,475,997.99;6;31.232834;30.228622;17.141985;-33.075153
102266;8;1;10,630,250.14;$14,828.17;$157,627,154,619.57;6;31.232836;30.228622;20.166885;-61.690998
112716;8;1;1,516,992.93;$5,805.31;$8,806,610,314.90;1;16.541618;-55.815002;4.760685;0
112716;8;0;89,104,613.44;$3,091.80;$275,493,834,348.52;10;15.34563;-50.776066;5.595422;0
113221;8;1;10,000;$1,021.01;$10,210,148.49;1;-99.99643;-99.97425;-98.058716;0
2852;8;0;457,496,433.12;$39,051.86;$17,874,089,565,130.16;716461;13.947967;13.0139;13.45487;13.489754
2971;5;1;28,374,752.07;$45,057.82;$1,280,628,948,862.26;18758;24.440243;12.918157;15.704356;16.029226
2971;5;2;884,650.99;$46,034.94;$40,795,940,354.55;1902;24.518032;13.073162;15.855176;16.164762
2971;5;5;257,461.88;$47,571.66;$12,269,504,830.29;992;24.746138;13.231545;16.092255;16.471298
2971;5;4;1,050,362.99;$46,320.32;$48,928,618,679.43;2873;24.747002;13.134571;15.935025;16.261751
2971;5;3;2,482,070.60;$45,937.61;$114,830,065,515.15;3434;24.607342;13.040316;15.828464;16.16693
3049;8;0;23,031,474.31;$29,358.50;$675,627,584,805.40;374883;42.339233;12.057106;16.898645;17.14176
3078;8;0;5,413,142.02;$18,324.33;$100,430,200,529.94;3341;235.93979;26.823656;25.276798;17.251163
3644;5;1;649,873.39;$67,058.57;$43,611,010,331.81;4961;735.14905;63.145683;89.70855;28.103857
3814;8;0;13,945,556.96;$36,080.76;$501,680,592,011.11;7442;86.20219;4.852692;14.238162;17.44027
3895;8;0;72,924,709.46;$20,740.65;$1,532,613,654,353.58;5826;15.07294;12.947382;13.489552;13.466672
104377;5;2;2,489,342.74;$10,332.71;$25,414,299,375.03;2;5.727931;8.406826;8.116862;5.422679
104377;5;1;16,152,816.58;$10,227.24;$164,938,368,570.05;1925;5.200688;7.866243;7.577735;4.895524
105973;8;0;4,224,311.11;$10,392.14;$43,899,615,847.47;305;14.774195;13.677696;13.139474;-4.671047
111884;8;0;0;$10,000.00;$0.00;0;0;0;0;0
85697;5;2;13,243,667.68;$13,553.72;$179,500,992,759.16;78;9.17932;17.70746;-0.790616;3.450375
85697;5;1;22,327,869.89;$13,267.44;$296,314,941,857.12;2380;9.17932;17.385366;-1.08909;3.140079
2713;8;0;71,390,580.04;$48,001.02;$3,426,820,970,181.57;4;18.029795;11.131324;1.603845;6.933556
13263;8;0;101,135.38;$23,751.50;$2,402,116,594.44;12;-6.323206;-7.185734;11948.186;706.4745
28080;8;2;4,603,822.44;$3,011.70;$13,865,333,765.81;8;-1.03401;-0.701634;-25.213976;-11.185756
28133;8;1;3,585,965.00;$6,053.67;$21,708,249,366.20;4;0.678064;336.48825;-19.640509;-11.050494
32436;8;0;23,249,377.19;$2,687.07;$62,472,759,591.55;12;-0.281136;-23.684475;-7.830912;-7.867447
67539;8;0;187,517,358.86;$13,611.50;$2,552,392,922,572.46;8;20.07648;10.940274;2.007917;1.241751
69940;8;0;308,462,320.17;$3,136.68;$967,547,652,222.84;16;20.058365;17.989202;5.897249;8.961681
79146;8;1;3,187,058.13;$2,039.50;$6,500,007,012.59;2;97.26392;-75.27599;-61.675694;-83.68871
92656;8;2;2,749,298.94;$16,215.81;$44,582,119,716.60;5;-0.515208;-1.62753;10.831474;-0.882971
95754;8;3;28,243,924.75;$16,626.50;$469,597,721,729.09;39;1.341593;0.75873;-15.393179;-8.029066
103702;8;0;23,047,756.76;$46,395.79;$1,069,318,853,297.08;18;20.027527;17.990688;6.136678;2614.578
106310;8;1;49,730,230.96;$16,039.43;$797,644,609,016.99;2;-0.468042;-4.683789;-7.423171;7.636431
106313;8;2;47,285,902.64;$11,736.20;$554,957,030,547.67;2;-0.67727;9.456912;8.901676;11.696446
106315;8;3;4,098,886.51;$18,049.09;$73,981,172,623.39;2;-14.021526;-9.748786;-4.497892;-25.255781
114017;8;4;53,108,767.45;$11,869.37;$630,367,552,011.83;2;-0.727431;-2.57105;41.806973;0
11014;5;5;2,703,889.18;$246,015.14;$661,385,661,661.10;5987;26.834352;10.974584;12.203983;11.230631
54573;5;1;493,793.87;$80,554.19;$39,642,911,549.98;1264;35.587563;9.740499;11.80462;10.994982
54576;5;2;169,723.09;$22,769.77;$3,864,555,794.97;236;15.026228;13.904312;13.955279;13.368445
54577;5;3;87,608.82;$21,599.87;$1,892,338,920.74;48;15.15736;12.312303;12.073157;11.699533
99740;5;4;7,676,735.70;$12,690.17;$96,825,948,160.81;184;40.60069;12.718982;14.082796;12.888006
10440;8;0;16,583,317.79;$21,900.21;$376,259,007,670.52;2332;15.580501;12.226802;12.775065;12.612985
58134;8;0;4,585,086.59;$73,311.32;$336,668,326,856.00;1344;15.000162;12.263826;12.894986;12.741148
88966;8;0;416,226.68;$11,628.58;$4,840,115,499.21;2;9.779728;8.413581;5.481028;6.712926
11714;5;31;25,927.13;$217,792.66;$5,646,737,992.46;446;15.132211;12.444;11.734755;12.278128
11714;5;35;156,289.13;$223,342.11;$37,937,265,917.25;7;15.699169;12.997755;12.3061;12.841598
11714;5;32;147,234.47;$223,341.25;$32,617,187,652.95;3;15.699169;12.997755;12.305642;12.841369
11714;5;33;993,027.66;$10,966.77;$10,890,304,271.77;2;16.50233;13.782216;13.085772;0
11714;5;30;288.84;$208,267.71;$60,155,963.38;4;14.12553;11.460755;10.778457;11.3067
11714;5;34;27,129.20;$231,366.24;$6,276,779,903.51;8;16.50233;13.782216;13.085772;13.624977
11714;5;36;859,484.60;$217,812.45;$182,913,331,836.92;3180;15.132211;12.444;11.755725;12.288606
36570;5;26;0;$10,000.00;$0.00;0;0;0;0;0
36570;5;24;8,398.87;$16,025.62;$134,597,040.41;9;15.651261;11.10563;10.367801;11.22587
36570;5;25;163,416.07;$16,435.39;$1,482,916,918.25;1;16.220764;11.652812;10.91136;11.773643
36570;5;21;1,855,396.26;$16,028.11;$32,552,026,152.37;121;15.651259;11.105629;10.370343;11.227144
36570;5;23;988,486.81;$15,325.69;$16,477,920,047.56;31;14.640054;10.134063;9.40267;10.253255
36570;5;27;1,550,308.95;$17,025.22;$26,417,624,979.48;8;17.027538;12.42796;11.681376;12.549629
36570;5;22;2,839,759.66;$12,215.77;$31,597,999,398.63;4;16.220764;11.652812;10.909926;11.772925
36570;5;20;0;$10,000.00;$0.00;0;0;0;0;0
115232;5;52;3,416.46;$9,142.65;$31,235,490.45;2;10.907196;6.766949;-15.407656;0
115232;5;54;3,973,020.74;$10,198.94;$40,375,826,027.24;2;14.730656;10.448054;0;0
73579;8;0;565,362.22;$6,341.82;$3,585,423,352.58;15;0.384185;-10.434336;-12.627341;-10.77791
73581;8;0;457,930.94;$3,998.13;$1,830,865,246.04;10;4.137745;-7.396264;-15.595471;-8.225023
73583;8;0;332,618.04;$10,119.49;$3,365,923,760.19;4;3.486687;-2.831966;-23.355003;-11.42798
73585;8;0;1,077,728.44;$15,878.24;$17,112,433,560.68;30;-0.726272;-1.399567;-2.276436;-1.796423
73586;8;0;743,826.44;$6,689.09;$4,975,520,339.87;13;-0.799399;-2.628077;-5.165665;-4.248681
73587;8;0;979,795.65;$9,404.61;$9,214,591,833.09;20;4.208243;3.318296;-11.023424;-4.297391
73588;8;0;662,435.08;$1,506.82;$998,167,153.54;4;-9.38285;-14.631035;-31.133974;-28.043919
73589;8;0;1,260,323.19;$6,941.94;$8,749,093,566.16;2;3.586028;2.280793;-0.641214;1.488904
73590;8;0;521,908.49;$4,219.66;$2,202,275,333.99;7;0.920958;-2.102266;-6.152979;-4.120278
73591;8;0;852,671.53;$208.22;$177,546,082.89;12;-45.649403;-50.13646;-94.5533;-78.64663
73592;8;0;359,089.93;$4,497.27;$1,614,925,762.55;3;19.1499;14.735022;8.26565;11.748325
73593;8;0;699,145.12;$7,738.05;$5,410,019,290.42;15;9.378768;8.753886;-5.472834;8.12354
77640;5;5;70,273.91;$10,556.89;$741,873,650.57;1;3.794222;12.873174;2.35303;7.612566
77640;5;6;1,100,602.43;$19,061.80;$20,979,466,389.11;1;3.582387;11.651327;1.302246;6.37985
77640;5;1;6,677,360.74;$19,192.07;$128,152,390,874.14;85;3.520328;11.295618;0.997069;6.192283
69536;7;19;20,878.28;$17,625.08;$367,981,372.05;7;15.52143;10.367861;11.094827;11.447851
69536;7;23;42,361.31;$2,121.35;$89,863,283.95;2;14.728133;9.607446;10.331454;6.477526
69536;7;24;228,929.74;$16,974.09;$3,908,043,319.49;25;14.615687;9.500007;10.22331;10.573768
69536;4;22;1,254.53;$17,961.21;$22,532,799.73;2;15.97975;10.803283;11.535167;11.889785
69536;5;16;258,765.86;$17,377.87;$4,078,808,308.79;357;15.180108;10.041726;10.766549;11.118533
69537;5;4;5,966,317.61;$12,762.02;$76,142,282,921.92;1;16.970669;12.842876;13.386309;13.644186
69537;7;10;20,362,512.40;$16,075.15;$331,290,722,879.61;1208;15.031364;10.971824;11.506271;11.759884
69537;5;3;1,072,614.05;$10,811.65;$11,596,724,745.68;2;16.623714;12.508131;13.049956;0
69537;7;11;4,031,555.63;$16,370.31;$60,013,897,553.51;9;15.82208;11.734711;12.272821;12.528173
69537;7;6;4,207,982.33;$10,506.46;$44,211,002,407.52;2;16.739138;12.619492;0;0
69537;7;12;28,305,569.67;$16,618.20;$471,094,652,022.11;12;16.164288;12.064874;12.60457;12.860675
69537;7;15;45,935.83;$12,341.98;$566,938,885.87;3;15.822078;11.734711;12.272821;12.528173
69537;5;2;1,064,833.98;$16,618.62;$18,055,599,548.55;557;16.164288;12.064874;12.60457;12.860675
69537;7;7;8,579,181.09;$12,682.96;$108,809,427,126.71;1;16.970669;12.842876;13.386309;13.644186
69537;7;5;179,585.68;$16,871.43;$3,029,868,106.58;19;16.508516;12.396989;12.938281;13.195142
69537;7;13;18,999.79;$12,968.96;$246,407,549.89;3;17.203117;13.067142;13.611653;13.870041
69537;4;8;3,823,964.24;$17,215.71;$54,563,326,613.31;22;16.970669;12.842876;13.386309;13.644186
69537;7;14;12,581,041.17;$12,718.82;$160,016,036,857.93;3;16.739138;12.619492;13.161852;13.419221
69537;7;9;7,222.44;$16,103.45;$116,306,183.27;2;15.708451;11.625086;12.16267;12.417772
82718;8;0;294,218.55;$13,169.45;$3,874,697,659.19;24;21.756235;11.010053;10.654665;11.324843
110777;7;45;452,697.17;$11,501.66;$5,202,231,759.12;11;11.931592;12.645232;10.611657;11.128249
117825;7;59;47,292,425.62;$10,246.80;$484,503,841,437.73;2;11.700013;11.064753;0;0
117825;7;61;23,416,596.78;$10,156.28;$237,825,627,550.52;1;12.25283;11.614435;0;0
13534;5;1;4,336,701.28;$1,091.60;$4,733,956,155.82;6;-3.671977;-99.728195;-45.69496;-36.80092
11149;7;8;2,689,617.38;$13,734.92;$76,941,681,619.08;3;20.255854;14.668018;14.198396;14.185949
11149;7;3;13,107,925.98;$23,555.90;$308,768,948,437.75;12;18.246592;12.751872;12.290076;12.277835
11149;7;2;3,388,013.44;$23,330.83;$78,868,437,238.77;87;18.014603;12.530634;12.069741;12.057527
11149;5;10;409,716.15;$12,093.62;$5,162,485,207.65;9;17.438583;11.981309;11.522661;11.510506
11149;5;4;1,580,859.76;$23,743.89;$37,842,418,919.31;95;18.830564;13.308781;12.84471;12.832411
11149;4;5;5,791,361.56;$24,302.49;$140,543,611,334.05;28;19.479616;13.927753;13.461154;13.448787
11149;5;9;159.707;$11,231.31;$1,793,722.99;1;19.183859;13.645567;13.180121;0
11149;7;1;246,987.57;$22,884.51;$5,508,985,205.92;10;17.553337;12.090746;11.63165;11.619484
11149;5;6;228,244.44;$23,347.34;$5,308,529,058.38;234;18.362928;12.862816;12.400567;12.388316
62633;8;0;1,336,530.66;$16,222.54;$21,681,915,614.46;68;20.071566;14.135701;14.789647;14.209074
